cell_id,dist_to_water
1246,342.2908107844829
1247,459.37236839792575
1248,162.4609582237332
1249,391.73584420381667
1250,546.1877497990262
1251,763.4501210005996
1252,987.3474970077672
1253,564.9995215855906
1254,226.79212072230334
1255,387.135248939339
1256,492.12196240370963
1257,269.12043703945653
1258,482.5129094838118
1259,220.7911882585865
1260,27.86486439158263
1261,149.63586484259704
1262,56.74944301853903
1263,403.63474599382357
1264,313.29771367818574
1265,31.353059522152744
1266,375.5739506836058
1267,788.9614681087448
1268,773.7464483789054
1269,333.4318003828152
1270,0.0
1271,337.4500442646047
1272,494.6221442422484
1273,386.2391138394071
1274,204.89660463847974
1275,177.6445177498769
1276,72.44984749183713
1277,26.186357219954207
1278,131.10353436676166
1279,26.105835263205595
1280,70.01753533587335
1281,174.13340253055063
1282,103.59616656584349
1283,299.4412910904786
1284,734.133054091221
1285,923.3561859734762
1286,627.6599527294325
1287,508.9111367066524
1288,672.1652955533257
1289,724.0492787863146
1290,779.4620956711425
1291,744.4306535348752
1292,941.5505337744456
1293,959.6655980612337
1294,818.3415105943564
1295,891.6866191537817
1296,804.9739609008664
1297,926.9021836477052
1298,777.4340647697036
1299,427.47898017577165
1300,264.44617222047106
1301,570.5936054366973
1302,981.8772118190227
1303,1410.6827551498159
1304,1844.996010832549
1305,1514.5231167078546
1306,1200.2091353080164
1307,985.1890591760491
1308,942.7408317414893
1309,1092.8202890617492
1310,1372.2432021070342
1311,1720.4424666895081
1312,1462.5856721106104
1313,1217.8972881342975
1314,1102.4524246433105
1315,1144.9526032838155
1316,1331.6873029846251
1317,1414.5762154762763
1318,1022.2907240872364
1319,653.5942755719891
1320,295.21889043437756
1321,252.519488852078
1322,44.799594654360526
1323,257.4939357407822
1324,258.4269549318039
1325,90.01158901027999
1326,115.80833717987485
1327,20.286109083624478
1328,53.535370085678466
1329,146.35382840753567
1330,409.55599517660266
1331,63.92784305076936
1332,405.77826591213403
1333,572.1647404793459
1334,448.081020295751
1335,330.16089239990947
1336,305.39023274830174
1337,415.1420860600958
1338,300.1112078091549
1339,341.15047389305903
1340,488.5597303779756
