cell_id,lst,ndvi,building_density,road_density
140,44.0383746625051,0.1710330933544734,0.0,0.0301303699825459
141,45.17088111052448,0.1571323020628902,0.0017739112259636,0.0244113527281381
142,44.48059441341591,0.1771715479190135,0.0,0.0003201322967392
143,46.2062141603509,0.1408474939076924,0.0,0.0
144,45.853707205079466,0.1546064829398299,0.0,0.0070375126812015
145,43.54297548141584,0.2060536889519238,0.0,0.0020814109799792
146,42.4177320222726,0.2191727373289169,0.0,0.0128416574489324
147,42.5597506624976,0.2021530235400321,0.0091121938610676,0.0159237861441541
148,45.23546703240434,0.1620411908429532,0.0200624632049693,0.0066560725665849
149,44.07596116505286,0.1695654404570058,0.0201364079333609,0.0146794645428286
150,45.54110809947172,0.1351460239411135,0.0556548430891617,0.0197881488149669
151,44.93483274613731,0.1605823197265455,0.0303812445136978,0.0151084448322195
152,45.2599441440477,0.1550917116215886,0.0,0.0213146137320769
153,45.47911668947096,0.1656861140644857,0.0,0.0088918126327861
154,47.60837281640764,0.1368006503560997,0.0,0.0037575595224539
155,47.84215655237263,0.1476990561021935,0.0,0.0082724181980619
156,48.08374100398111,0.1791080716166157,0.0,0.008039304208661
157,47.38544445926945,0.1663395443481786,0.0,0.0041266519930218
158,47.37040875308321,0.1566889228627884,0.0,0.0012696693696458
159,47.4785395860256,0.143648827541074,0.0,0.0010479691521147
160,45.334712928941286,0.1286451608773419,0.0,0.0
161,44.24820911023689,0.1288524676204188,0.0,0.0
162,43.04726363342162,0.1308391033458242,0.0,0.0
163,43.164639651353255,0.1331234890566294,0.0006396658219696,0.0
164,48.12415651264352,0.099330113933895,0.0,0.0
165,44.76043446068909,0.1375896114461805,0.0,0.0
166,41.33766392975221,0.1936114948510136,0.0,0.0
167,45.56280555429255,0.1439714991692352,0.0,0.009336638745039
168,45.40100268299901,0.136050785934894,0.0059843045103336,0.0225665724824005
169,46.308359604441264,0.1341204146270572,0.0021110843118998,0.0088422961048474
170,46.115182916677306,0.1280145093645608,0.0,0.0
171,47.51001474321141,0.1325176255372845,0.0,0.0016806753147184
172,46.80428486521063,0.1715105339076885,0.0,0.0086316279252101
173,41.97907111660509,0.2190600253956399,0.0,0.0132032679956687
174,41.51814502296214,0.2316641186614241,0.0,0.0080226344793367
175,43.3918256776922,0.1903820958182848,0.027279372624256,0.0140726849670703
176,45.81254388141314,0.1262464028695257,0.0002123976283174,0.017732629713143
177,44.87804133357989,0.1431554379985471,0.0035390396498757,0.0130227932312127
178,45.15839632690276,0.1441059340548917,0.008731227955868,0.0192219082048582
179,45.76246596085915,0.1606526293560597,0.0,0.0221696147383368
180,44.91969549886118,0.1947269808569519,0.0,0.0122732793411993
181,44.84183499412676,0.1890084662485344,0.0,0.0093629186623175
182,44.9882653755451,0.1925724982997284,0.0,0.0066307665467398
183,47.750534716281486,0.1765748160078045,0.0,0.0090475673701215
184,48.07493392002682,0.1589804896559253,0.0,0.0064251471963671
185,47.34371614402319,0.1487612972470215,0.0,0.0050023808434405
186,46.7020108248328,0.1252629910790402,0.0,0.0
187,45.13964984707349,0.1364008066606393,0.0,0.0
188,43.194662991035926,0.1328181395308947,0.0,0.0
189,43.754631148477344,0.1328352626184893,0.0,0.0
190,43.888191884344906,0.1261898360630408,0.0,0.0
191,47.52247310558617,0.1015105118371807,0.0,0.0
192,45.99495842974994,0.1131024603233846,0.0,0.0
193,42.18577080673915,0.1728933982641174,0.0,0.0
194,44.59391827328314,0.1598967377046577,0.0,0.0008661844638859
195,46.229723532092216,0.1274134974696015,0.0,0.0251681590058519
196,45.761997388220266,0.1502033872563291,0.0145492720313565,0.0091267993342015
197,45.58770960484968,0.1557795025520947,0.0030161383149307,0.0053166655578926
198,47.45784345035121,0.1415979218177885,0.0,0.0074391592575618
199,48.93749831089302,0.133638004570673,0.0,0.0202904652687489
200,44.33018338550058,0.1840032512495061,0.0086074770180618,0.0119557216151596
201,40.89978942873547,0.2494118530468939,0.0019282442377565,0.0152634847583915
202,41.33691361455849,0.2295744760882594,0.0243156655151331,0.0225212581285191
203,43.89542526645081,0.1006382129197273,0.039276914515595,0.0320286041482741
204,44.388755520327095,0.0907478333515915,0.0148812407310939,0.0329061401319621
205,45.12723442791562,0.1039057268472714,0.0059957586080834,0.0368628909586045
206,46.15274987385696,0.1455300655333349,0.0,0.028639367345113
207,45.10228154914713,0.1814467135171724,0.0007575298539078,0.0141155231370498
208,45.589057252431125,0.1752014183376794,0.0,0.0098405875797883
209,45.47916294501885,0.1779195045109937,0.0,0.0082745156929677
210,47.75550746575223,0.1599770616084062,0.0,0.0028940237578537
211,48.61521562290892,0.1458631959501211,0.0,0.0
212,48.41891222791829,0.1411039156527639,0.0,0.0
213,47.03999272885154,0.1419880031919265,0.0,0.0
214,46.06332503493731,0.1471737787031266,0.0,0.0
215,45.94601586919239,0.1083784295475355,0.0,0.0
216,46.18198462205075,0.1068742639725047,0.0,0.0
217,43.72722644291333,0.1422402638143032,0.0,0.0
218,45.02687583195459,0.1431319064435972,0.0,0.0
219,45.5288741931911,0.1519416059115856,0.0033576460131122,0.0097287557476221
220,45.83998667073869,0.1467994683195059,0.0204771956340434,0.0181544003468714
221,45.03115482866144,0.1391595053714233,0.0400680930195638,0.0156434624199809
222,47.07717593041267,0.1421294264267607,0.0111193251737533,0.0156154365886839
223,46.87826717120186,0.1544586460525602,0.0201294442681148,0.0228802621173049
224,44.40205412561415,0.1783082425232148,0.0529881915503241,0.0099809652321199
225,42.051481618094336,0.2139285494248764,0.0197316566578465,0.0185317805696597
226,42.66329790022868,0.1893437392667775,0.0808811556468718,0.0253296452065252
227,45.50561422410217,0.123660678403253,0.0580711066006194,0.022357637039416
228,44.89161044374556,0.1446905447440492,0.0540074010730498,0.0204692245005499
229,44.36591228670196,0.1526470555526577,0.0524511322003114,0.0209157793436284
230,45.88003150504099,0.1629636114265772,0.0261348858560873,0.0152821981905152
231,45.41370035796184,0.1876567540732277,0.0462737223781593,0.0091803032899255
232,46.41706135829302,0.1703280696909973,0.026185930424976,0.0034187187955951
