ward_id,lst,ndvi
0,46.92331949571701,0.12933371879929048
1,47.29386500686834,0.13502631410059543
2,45.98047235895432,0.14207222088700705
3,44.01827089230671,0.1800107513414413
4,44.38855278994231,0.16229131555812293
5,44.52778893474897,0.15476950992387548
6,44.24859420619491,0.14676037927729804
7,43.92726386083926,0.17782726247185526
8,44.024735384314866,0.16180767193677847
9,44.07264947903832,0.1716030336498896
10,45.75127182081034,0.1662146194279327
11,45.964039286723896,0.09273137918529617
12,48.75006962593468,0.11183550453804093
13,44.98605065839724,0.1149835185749756
14,46.39265893600635,0.07990930955433137
15,45.37313235362897,0.09592813022087097
16,44.998168140672696,0.16438862895678102
17,45.37150193530688,0.09893968420912161
18,43.821049509823006,0.17739068227776303
19,44.57489273234758,0.1680268439108132
20,43.19530484895143,0.16153071743735872
21,43.52607104824179,0.14244225156762225
22,43.311337051729666,0.16083063780993612
23,44.57921478918147,0.13073753793354295
24,44.85103041739267,0.12492184393064164
25,44.60550779203051,0.130906133799527
26,44.37801316295756,0.18133953772270717
27,45.51901910572233,0.09001928372546283
28,45.598365529828584,0.09387107071217998
29,44.43085543473487,0.16880715316959582
30,48.22974040497579,0.10625686272163729
31,47.75301789810838,0.09392806881737728
32,46.28675287347106,0.09225295997009646
33,44.802447259766,0.12474284077126133
34,47.818080406025096,0.09993483662173457
35,47.370680979957804,0.09803992891432804
36,48.04725643386665,0.09749187875141356
37,48.33091694959986,0.08390668359027185
38,47.6100555145475,0.07485102570603372
39,44.123939769350514,0.15621745149874866
40,45.773017044624495,0.14908285304286778
41,44.71112516689374,0.08814941123900503
42,45.16098739344957,0.13648320959624385
43,44.75955497708679,0.16005511981907594
44,45.21721267962086,0.08696986291638517
45,46.904612985426304,0.12551825112707896
46,49.446023434817825,0.12268585956959913
47,46.42453760454945,0.06456413191982928
48,46.86406345393473,0.0651549890533028
49,45.0167343444295,0.16947857501602911
50,45.87294306073128,0.09910776506684163
51,46.25390138449825,0.10440248563539571
52,44.94928560582453,0.14503077935542522
53,47.442091476438115,0.14934857161939388
54,47.50901578047964,0.14629706903507264
55,46.72911183793046,0.13913969489237252
56,47.41823981431225,0.17630768281788517
57,47.270707490570615,0.16100104628131598
58,45.413339351062284,0.10341382859341848
59,43.70805949455568,0.19199190304617372
60,50.29219673237832,0.10760815550485857
61,46.462153762766526,0.1625010373371129
62,45.3581632096448,0.10202802196176117
63,45.83746321846244,0.15576739994819486
64,44.10686131607608,0.16805318244406292
65,44.68395641442842,0.13764261627688956
66,43.05543469643983,0.19290571140172802
67,47.99482045263788,0.09727045075949214
68,45.67080661643315,0.08008893695692826
69,48.10148888381424,0.09993053939317484
70,46.47602258637364,0.06382894078646917
71,46.01656082644743,0.07365229800585754
72,45.79970173291955,0.06231359725301986
73,46.232250969599136,0.0687794525312278
74,48.434149390678364,0.13026463979554873
75,42.812099253540474,0.17898168283136412
76,42.33523429665552,0.19098382700202032
77,44.429141485871675,0.10697078742348078
78,46.207261171413315,0.07850895136825765
79,44.37196158369228,0.12682622082160308
80,45.167970268469965,0.1068514765320425
81,46.08314187412731,0.09095579940268084
82,44.38440587234246,0.130181207962315
83,45.42142865542908,0.08091156693061737
84,47.44659371899415,0.09363290059793036
85,46.544303352390806,0.11036220408484569
86,45.16026057880387,0.08844305859952267
87,45.84013202166409,0.08898067356850399
88,45.06388221408921,0.12474410350783852
89,47.690995776076335,0.1252999194030863
90,47.412427946080825,0.13917510106910244
91,46.1627800567492,0.13194695340849252
92,46.549492816547286,0.12620930871115787
93,47.819515125666655,0.11485433541972209
94,47.43184927595746,0.15439139546220798
95,50.445507833163965,0.129858996464237
96,46.15105085428996,0.1336282331928567
97,47.52068448695185,0.10918935364956903
98,47.928777657400616,0.12386211064414145
99,48.326663861595755,0.11552258192257261
100,46.928863671463866,0.11617871387336506
101,47.72825215450158,0.1242644171135666
102,44.71977173094765,0.1750892084482844
103,47.21995234399999,0.08862190624749253
104,48.29515579914745,0.06223881198207469
105,47.61659099077627,0.0978085437867946
106,46.54065312015873,0.09130078744918028
107,45.06974703463499,0.12178966541370644
108,47.6112759180842,0.10047053712436349
109,48.22974040497579,0.10625686272163729
110,47.75301789810838,0.09392806881737728
111,45.65472946174672,0.1330630135526414
112,45.87249489946476,0.08877081384498701
113,46.26803878013713,0.09624929199697399
114,44.998168140672696,0.16438862895678102
115,44.642092081991755,0.15876049804667208
116,44.99025573702773,0.16220091533067857
117,44.58701524044248,0.16993775670303862
118,46.321428564551084,0.13510453112168908
119,45.91453785368384,0.18103572636576803
120,44.93985854588851,0.1441935266669929
121,44.72658499783136,0.15054530605836652
122,43.52534387895659,0.18227051584530587
123,43.648656430805964,0.16434958488192503
124,44.7875738084847,0.16897604726982118
125,45.58209524799645,0.1435296571148505
126,44.62904114588724,0.17321268415365265
127,44.20368280386157,0.15772853687915156
128,45.46578555460957,0.1436347985239044
129,44.05041555078088,0.13732945686425815
130,44.06376802221225,0.15661679199196982
131,44.427285478515365,0.17455185833952294
132,44.94158025089902,0.15957364530691334
133,44.272678261470624,0.16133666511702904
134,45.28732780044828,0.16087712411118824
135,44.377572159908134,0.1695962730167237
136,44.708107067255966,0.15103578387370536
137,45.43587828167178,0.15761598379814995
138,45.21945100038008,0.12000308046671801
139,43.333143531331466,0.2101932049144386
140,44.398444909610674,0.15752946605855536
141,45.14326090707888,0.17000217985167704
142,44.52201672878404,0.14898439337090474
143,45.91478315935782,0.1499689926582051
144,43.96514239624824,0.1487822887013392
145,44.11032728630853,0.13507168710772988
146,43.28180618816086,0.15395559875210368
147,43.20903815581302,0.1593212516851384
148,43.78822186056514,0.1522236574641588
149,43.7272193022762,0.1446591933986169
150,45.10162557398137,0.11879142413790364
151,46.38335101476075,0.10386775974212721
152,44.687803292636005,0.1527638503314034
153,45.56515073399788,0.13337576190089723
154,43.922399803269585,0.13699772364058196
155,45.64026597247665,0.10703048070006756
156,44.37801316295756,0.18133953772270717
157,45.39770015022274,0.12591359987843506
158,44.27344890367501,0.14047794053660975
159,43.52825981103985,0.15990074742742402
160,46.03068540534885,0.11977873836537678
161,45.537127663167155,0.11007912080469565
162,44.394732220737865,0.13210662269465326
163,44.88191238806125,0.15292378978338944
164,45.90827036107683,0.09309407205561775
165,45.32081877639205,0.1517421283529408
166,47.57125288776069,0.08001349651861762
167,46.021952271229466,0.10112623317284794
168,44.73477684995891,0.14837407454089063
169,48.02535824833857,0.10654190829778125
170,47.96541048952342,0.0763508268990836
171,47.45679700280002,0.11792623777661504
172,45.6712624438989,0.10866053920032864
173,48.093646926834964,0.09286299222525747
174,47.86698353000003,0.13319580088428
175,46.52726029710808,0.10533291705774331
176,45.14444179182092,0.13109732475637795
177,43.10700532072432,0.19660857305855328
178,45.864519175217396,0.13326060151187732
179,44.71844003045307,0.17599972149072107
