cell_id,lst_night,lst_day_modis
233,25.690000000000055,41.18250793650796
234,24.546557377049204,41.16641935483874
235,24.140000000000015,41.161238095238126
236,24.199523809523818,40.89434920634923
237,24.22492063492064,40.803428571428604
238,24.001587301587335,40.40320634920638
239,22.896451612903256,41.6777419354839
240,23.03000000000003,41.65800000000003
241,23.03000000000003,41.66079365079367
242,,41.66200000000002
243,,41.58887500000004
244,,41.558000000000035
245,,41.285142857142894
246,,41.17600000000003
247,,40.64457142857146
248,,40.43200000000003
249,,40.520571428571465
250,,40.55600000000003
251,,40.55600000000003
252,,40.55600000000003
253,,40.92546031746034
254,,41.062000000000026
255,25.690000000000055,41.267904761904795
256,25.690000000000055,41.34400000000003
257,25.690000000000055,41.224253968254
258,25.690000000000055,41.18000000000003
259,24.551718750000024,41.165312500000034
260,24.140000000000015,41.16000000000003
261,24.214603174603187,40.892920634920664
262,24.24000000000001,40.802000000000035
263,24.001269841269878,40.406603174603205
264,24.930000000000025,41.87400000000003
265,23.15253968253971,41.72450793650797
266,22.38047619047622,41.65996825396829
267,22.44754098360658,41.53519354838713
268,22.480000000000018,41.48288888888892
269,23.225161290322607,41.37647619047621
270,23.53000000000003,41.333619047619074
271,23.35967741935486,40.89034920634923
272,23.29000000000002,40.71149206349209
273,23.176451612903268,40.25828571428574
274,23.130000000000052,40.07771428571431
275,24.37065573770495,39.96200000000004
276,24.850000000000023,39.91631746031748
277,24.850000000000023,40.183460317460344
278,,40.28438095238097
279,25.03000000000003,40.519555555555584
280,25.03000000000003,40.60536507936511
281,25.026190476190518,40.77126984126987
282,25.020793650793696,40.832253968253994
283,24.46209677419359,40.90958064516133
284,24.26301587301591,40.9379047619048
285,23.904516129032288,40.77651612903229
286,23.785714285714317,40.71911111111113
287,23.801904761904797,40.389238095238134
288,23.80698412698416,40.27647619047622
289,23.8019047619048,40.268063492063526
290,23.80000000000004,40.268000000000036
291,24.930000000000025,41.87400000000003
292,23.14206349206352,41.724539682539714
293,22.370000000000033,41.66000000000003
294,22.446825396825417,41.534285714285744
295,22.480000000000018,41.48000000000003
296,23.218281250000025,41.37453125000003
297,23.53000000000003,41.33000000000003
298,23.35857142857145,40.88285714285716
299,23.29000000000002,40.70400000000002
300,23.175714285714328,40.25257142857145
301,23.130000000000052,40.072000000000024
302,24.35857142857146,39.953428571428596
303,24.850000000000023,39.90600000000003
304,24.850000000000023,40.17481250000002
305,,40.28000000000002
306,25.03000000000003,40.512190476190504
307,25.03000000000003,40.598000000000035
308,25.015396825396866,40.7630158730159
309,25.010000000000048,40.82400000000003
310,24.447777777777816,40.9043174603175
311,24.240000000000038,40.93400000000004
312,23.902187500000032,40.77096875000004
313,23.78000000000003,40.71200000000003
314,23.794920634920672,40.38076190476194
315,23.80000000000004,40.268000000000036
316,23.80000000000004,40.268000000000036
317,23.80000000000004,40.268000000000036
318,24.278518518518563,40.21592592592596
319,22.29000000000002,41.93200000000004
320,22.09580645161294,42.01383870967745
321,22.01571428571433,42.04380952380954
322,21.697741935483922,41.51206451612906
323,21.584444444444493,41.29498412698415
324,22.343548387096806,41.052129032258094
325,22.67380952380955,40.959968253968285
326,23.0077419354839,40.4955483870968
327,23.152222222222253,40.31428571428573
328,23.05064516129037,40.002838709677455
329,23.01190476190481,39.88107936507941
330,24.495901639344314,39.84193442622955
331,25.066507936507985,39.829238095238125
332,24.77967741935486,40.03412903225809
333,24.670000000000016,40.1146666666667
334,24.611935483870994,40.514096774193575
335,24.596984126984154,40.664920634920655
336,24.967419354838746,40.34954838709681
337,25.108412698412742,40.23942857142861
338,24.95508196721315,40.532459016393474
339,24.889523809523844,40.644666666666694
340,24.031935483870992,40.45303225806455
341,23.730793650793665,40.3931428571429
342,23.767096774193575,40.431032258064555
343,23.78031746031749,40.44317460317464
344,25.01903225806456,40.821419354838746
345,25.42380952380957,40.94114285714289
346,26.252380952381003,41.08892063492066
347,26.57000000000005,41.15600000000003
348,22.29000000000002,41.93200000000004
349,22.09444444444448,42.01441269841273
350,22.010000000000048,42.050000000000026
351,21.70269841269846,41.520603174603195
352,21.57000000000005,41.29200000000002
353,22.336406250000035,41.05434375000003
354,22.660000000000025,40.95400000000003
355,23.010000000000034,40.49257142857145
356,23.150000000000034,40.30800000000002
357,23.050000000000043,40.00085714285718
358,23.010000000000048,39.87800000000004
359,24.481428571428623,39.84228571428575
360,25.07000000000005,39.82800000000003
361,24.782500000000027,40.032125000000036
362,24.670000000000016,40.11200000000004
363,24.611587301587324,40.51650793650796
364,24.590000000000032,40.666000000000025
365,24.96968253968258,40.34765079365083
366,25.110000000000042,40.23000000000004
367,24.956666666666703,40.52936507936511
368,24.900000000000034,40.64000000000003
369,24.040781250000023,40.454937500000035
370,23.730000000000018,40.38800000000004
371,23.767301587301617,40.43126984126988
372,23.78000000000003,40.44600000000003
373,25.025873015873056,40.8234920634921
374,25.450000000000045,40.95200000000004
375,26.285555555555604,41.1041904761905
376,26.57000000000005,41.15600000000003
377,26.90000000000005,41.00300000000003
378,27.010000000000048,40.952000000000034
379,21.781935483871006,42.01961290322583
380,21.695000000000057,41.851156250000024
381,22.853870967741976,41.42503225806454
382,23.30250000000004,41.25262500000003
383,23.197526881720467,40.702709677419385
384,23.13578125000004,40.48543750000003
385,22.807419354838732,40.25658064516132
386,22.677500000000016,40.16821875000004
387,22.670000000000016,40.16600000000003
388,22.675312500000018,40.16150000000004
389,23.163548387096803,40.08470967741938
390,23.376875000000037,40.050468750000036
391,20.011290322580695,40.267387096774215
392,18.84250000000006,40.344312500000036
393,22.154032258064547,40.806709677419384
394,23.457968750000028,40.975093750000035
395,23.592419354838743,40.51838709677422
396,23.672812500000035,40.342218750000036
397,24.073492063492083,40.4345396825397
398,24.24046875000002,40.470687500000025
399,24.415483870967762,40.5837419354839
400,24.468281250000018,40.62031250000003
401,24.806451612903267,40.802064516129064
402,24.902187500000043,40.85746875000004
403,24.97193548387101,41.174129032258094
404,24.997187500000038,41.276843750000026
405,26.795396825396853,41.681873015873045
406,27.396875000000026,41.80765625000003
407,25.10548387096777,41.84377419354842
