cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm,population,ndvi_dry,ndvi_wet,ndvi_seasonal_delta
1524,43.4361210055339,0.1869555842247442,0.0250880941811398,0.0097464580439733,77.27424999999933,28.550750000000004,219.14643168584223,474.7904855925224,0.0203821259303343,0.2054949925757581,0.0,3482.2915604535274,0.1845288960617175,0.1417325303203074,-0.0427963657414101
1525,43.28135026296188,0.1662972722513254,0.0,0.0020074769345997,77.27874999999933,28.550750000000004,216.8703609915309,36.22419893513081,0.0,0.8028107010873313,0.0,3105.647948410932,0.1655987033564321,0.1674691371870773,0.0018704338306452
1526,46.3760609995841,0.0970128079381067,0.0,0.0092245644375645,77.28324999999933,28.550750000000004,210.5608943260917,0.0,0.0,0.9467697335418604,0.0,3005.646231408212,0.0950392444062166,0.1418747672871732,0.0468355228809566
1527,46.41838731283857,0.0932830576078799,2.345944578820488e-06,0.0208997684068693,77.28774999999932,28.550750000000004,207.5924415251974,226.3831239523641,0.0011910034903143,0.7066456023634395,0.0,2745.0887663897347,0.0939250864678721,0.1821177238132797,0.0881926373454076
1528,45.51676781712169,0.1084574214274274,0.0503694273527426,0.0451546178629608,77.2922499999993,28.550750000000004,206.9367069018879,210.9468317132585,0.1962906548366135,0.0092032195697841,0.0,2116.159942148246,0.1065581929816321,0.164684304499026,0.0581261115173938
1529,45.91550312769598,0.0902851169641254,0.0227258604380016,0.0493788584742098,77.2967499999993,28.550750000000004,203.23650425367387,139.73381879498666,0.0019439988196309,0.0,0.0,2782.241490143421,0.0911469604224759,0.135856688915809,0.0447097284933331
1530,42.445445390390695,0.1269242520049681,0.0374586446934144,0.0385723718756784,77.30122769356079,28.550727909599047,202.62798966201643,40.328467939201886,0.0,0.0,0.0,2459.020369047277,0.1192860265796076,0.1310600169521621,0.0117739903725544
1531,49.43476943631073,0.0940873168192569,0.0,0.0,76.84693389779007,28.555384105863936,213.9633514333008,1678.5771200883398,0.0,0.0,0.8497704115521069,218.6790401346544,0.0964426085027226,0.1865631168673517,0.0901205083646291
1532,49.25151069481591,0.0943923037723303,0.0,0.0045384269102483,76.85125,28.555250000000004,214.63997187060488,1369.5281817388852,0.0,0.0,0.9534611098237936,293.62481123980353,0.1000286503941994,0.1889283583957687,0.0888997080015692
1533,49.99093665663146,0.0853292793715656,0.0,0.0019237165734555,76.85575,28.55525,213.96445050925675,1142.502398143612,0.0,0.0,0.9656446351260538,411.4652770659502,0.0981565876285381,0.2443036745789541,0.146147086950416
