cell_id,albedo,ndbi,mndwi,ndwi,bsi
3947,0.18930359160995308,-0.15512052006692695,-0.36663789534139624,0.15512052006692695,-0.07577556625352336
3948,0.20203423839429535,-0.0486947551999006,-0.326857392087223,0.0486947551999006,0.01044319038775544
3949,0.17103736268788225,-0.15672848821807936,-0.35774291349290155,0.15672848821807936,-0.07477066621699609
3950,0.1607737575023809,-0.013706671273849766,-0.335988131227681,0.013706671273849766,0.05176004590333424
3951,0.1633021942930066,-0.016281434995496922,-0.26053064423385897,0.016281434995496922,0.05596477933251338
3952,0.17818265678505815,0.03862071893607648,-0.25100467730279025,-0.03862071893607648,0.09301061928889658
3953,0.16888203650123937,0.032756753532970154,-0.21196529009114662,-0.032756753532970154,0.09779319946801254
3954,0.16385439466312743,0.02503964110019336,-0.2119710043724733,-0.02503964110019336,0.09127471839452078
3955,0.16423863865140995,0.02680128377750729,-0.20623157914256432,-0.02680128377750729,0.09351906784998333
3956,0.16274737043252704,0.0230219465735185,-0.19702476026445045,-0.0230219465735185,0.09187439193069705
3957,0.15459950578180726,0.010339968994784518,-0.19295335324328325,-0.010339968994784518,0.08166701421306237
3958,0.1587737488232253,-0.06161089314423062,-0.2585839618722106,0.06161089314423062,0.020210033986605244
3959,0.1637526784839345,-0.04936120175034158,-0.2653822247647526,0.04936120175034158,0.027802086397747314
3960,0.18619961948863853,-0.01715416130222003,-0.28729841430613257,0.01715416130222003,0.04748062500026118
3961,0.158821759940581,-0.06300543092360321,-0.2589289053653475,0.06300543092360321,0.014690077862760964
3962,0.15518274417994404,-0.09423530420624222,-0.2849354020900842,0.09423530420624222,-0.013206622844864662
3963,0.16235181922534103,-0.03008708485462062,-0.24660298700630776,0.03008708485462062,0.04038983204500669
3964,0.16485410387449315,-0.05201703573298586,-0.26373582284419417,0.05201703573298586,0.022338344397596605
3965,0.15952353505513955,-0.054144556848914976,-0.25766962390774006,0.054144556848914976,0.02018631177892379
3966,0.16126483733530306,-0.04266224548652666,-0.2526329355091698,0.04266224548652666,0.03087350555866018
3967,0.16626170633059867,-0.047569524712731855,-0.2637612825033456,0.047569524712731855,0.024719400789328046
3968,0.164408495561711,-0.016767619264439197,-0.22860389510840926,0.016767619264439197,0.05221258425017647
3969,0.16279500140928369,-0.0754334642901897,-0.27651989763730744,0.0754334642901897,0.0018645748282902937
3970,0.14764122597090146,-0.06939891609110872,-0.23864212011442978,0.06939891609110872,0.010351877059186304
3971,0.152847435141439,-0.043950815154743195,-0.21485868955817566,0.043950815154743195,0.033711509467192105
3972,0.15278215567419187,-0.05222784628434294,-0.21638766844035287,0.05222784628434294,0.026782476044647962
3973,0.14720653609893852,-0.07905638281875492,-0.2367006701173188,0.07905638281875492,0.003563318902297111
3974,0.14762615177556979,-0.10142303125343032,-0.27489209767194284,0.10142303125343032,-0.019519442884514855
3975,0.1875619627527078,-0.06199654476648225,-0.35479780619372264,0.06199654476648225,0.008712872759574351
3976,0.1854629964914585,-0.016635197254171816,-0.30649160979304907,0.016635197254171816,0.041530313715738676
3977,0.14805048119939007,-0.0038799653225100664,-0.23650016411007196,0.0038799653225100664,0.06126223894362989
3978,0.1500154575509092,-0.004284864143314978,-0.24033610259109514,0.004284864143314978,0.058343915745733124
3979,0.1537490174269108,-0.03868910712008813,-0.2545883615146293,0.03868910712008813,0.030015379401187946
3980,0.1574184120573572,-0.05691774417671334,-0.26000080804276315,0.05691774417671334,0.016071259621884177
3981,0.15154600478339358,-0.06216700718293256,-0.2437832737194482,0.06216700718293256,0.014265283788571961
3982,0.1526940398996851,-0.0817922515258632,-0.24304253898412426,0.0817922515258632,-0.0003909116926221092
3983,0.15069320338756612,-0.05813564358290379,-0.22839397427141114,0.05813564358290379,0.01895594064937788
3984,0.15607602254333494,-0.05725829908171357,-0.24931161893661435,0.05725829908171357,0.015135919619280826
3985,0.15399842203374708,-0.0392635187998678,-0.261570538443499,0.0392635187998678,0.02764960654598225
