cell_id,building_density,road_density
673,0.0,0.03913135656274076
674,0.013359264764339747,0.09075911021863067
675,0.0,0.0
676,0.0,0.005041150284487842
677,0.0,0.006778806109242045
678,0.0,0.0
679,0.0,0.0
680,0.0,0.0
681,0.0,0.0
682,0.0,0.0
683,0.0,0.004376764725479329
684,0.0,0.004532669452886777
685,0.0,0.008040839597762223
686,0.0,0.005145521250281493
687,0.0,0.002482509913016957
688,0.0,0.004946457317380061
689,0.0,0.0
690,0.0,0.0013553184476531987
691,0.0,0.004378199123051835
692,0.0,0.002903197319236898
693,0.0,0.006012575267214908
694,0.008981836161442725,0.0023384790364175574
695,0.0171790366215,0.007761238539463373
696,0.1541446309356916,0.04513122289116035
697,0.05878717043973867,0.010948439472113054
698,0.09706196185427064,0.0
699,0.050521739448327066,0.014734578114539798
700,0.014315661192439834,0.0381150683082247
701,0.021294112204733363,0.03577365089766118
702,0.046551927958774664,0.019582964785515352
703,0.0,0.019917035195110334
704,0.0,0.0049390878231102536
705,0.0289454654502239,0.016441712185434956
706,0.023754575716759596,0.011706578751141998
707,0.02062874998887424,0.017182851842818814
708,0.03092729574803293,0.020363790577685767
709,0.02946500617524667,0.012083467063051212
710,0.03204773916524577,0.014047322133823766
711,0.10162169746346,0.015216444245082714
712,0.08354602188026466,0.015784843310727718
713,0.1780203536397243,0.037117455568600015
714,0.08496398848993414,0.009824278663045518
715,0.0554613495659696,0.023394391368702083
716,0.13520067975133,0.0231491391077466
717,0.017836092184660802,0.008010020350871585
718,0.007267762472250308,0.0039156471914107574
719,0.006476751262848743,0.0012358417350697263
720,0.08903547894148728,0.01974776880169975
721,0.3037736206435313,0.04425494683910551
722,0.21080740360594497,0.039349175178714085
723,0.03246373983514393,0.005477607475377955
724,0.13929903896375434,0.00871182233364245
725,0.04289574613871182,0.003812240178984634
726,0.047143262431631736,0.013702951039267905
727,0.09280379777049165,0.03717506136276801
728,0.05354561626699058,0.0649024328292264
729,0.006892103526931319,0.029189619858086588
730,0.06542072062944736,0.012108483527649361
731,0.11589851207958102,0.0018338618746832193
732,0.11927230648638257,0.004749330569846681
733,0.00045183128279738504,0.002861601198110287
734,0.009316732613456462,0.0008258861342842854
735,0.25072032850556236,0.03450006148194578
736,0.22603672253807336,0.03259295942708826
737,0.023375938201898212,0.010805204423827179
738,0.0034506863453142747,0.004652727036562782
739,0.10176194429655902,0.010703844802627026
740,0.06612206261367314,0.0
741,0.0351186335508126,8.405386365326262e-05
742,0.1744502584062594,0.028232771480563756
743,0.009294148531338715,0.0378114743940757
744,0.0,0.032989389584795054
745,0.0,0.02495557197960227
746,0.0,0.00384676641070708
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0007110074770927346,0.032373841690659426
751,0.0,0.07028198448478694
752,0.0,0.00967116254434718
753,0.0,0.0034447354858894
754,0.0,0.005292180310495113
755,0.0,0.0016092264590939762
756,0.0006111407146153651,0.01969999749870347
757,0.0,0.012858697300371546
758,0.0,0.0
759,0.0,0.0
760,0.0,0.003144571127341959
761,0.0,0.0051346283449485094
762,0.0,0.002238612917336306
763,0.0,0.004816533527946383
764,0.0,0.001386180481002044
765,0.0,0.004372092436049433
766,0.0,0.0027557260989865893
767,0.0,0.002831073022697868
768,0.0,0.0
769,0.0,0.009268392265674033
770,0.0,0.03695052662569741
771,0.0,0.007328376267996541
772,0.0,0.007610842394384112
773,0.0176905986332401,0.017873675538647625
774,0.0407899808623161,0.0304759538406446
775,0.0024751580146129765,0.00876407647681205
776,0.0,0.009352511129997949
777,0.0,0.009125932564543207
778,0.0,0.023151167608791892
779,0.0,0.01095664721156225
780,0.0,0.0074679951060511755
781,0.013053782575362258,0.0007029554432870817
782,0.0007122637166436971,0.004540631188878285
783,0.001822677312128415,0.004573307339015757
784,0.009728865356818741,0.01318183843333611
785,0.0010296884308625138,0.006219289806870925
786,0.006823019384338572,0.009246870958580235
787,0.0177750931330728,0.025406411839181787
788,0.12715358991722273,0.025296160344728917
789,0.06864790471299363,0.013692896133842995
790,0.03923429975625588,0.00823085860769823
791,0.013815855659350224,0.01258789107130817
792,0.1028197007699256,0.010142202016003974
793,0.07470994870484085,0.0033267234094222827
794,0.05904897768041202,0.008555003106473986
795,0.03882783216415059,0.009332955960320796
796,0.012003217400869168,0.0
797,0.0,0.0008773588585491153
798,0.0,0.0
799,0.0,0.0008121258413586048
800,0.0009336283202350706,0.0032243368159692296
801,0.003284445479984884,0.004451194367953141
802,0.012274353732884385,0.005175789115076541
803,0.029494405259976247,0.004323956490451072
804,0.021494005268425,0.006653657235749864
805,0.09716314625822295,0.0071125795012859944
806,0.09394445082731706,0.01995407839241353
807,0.06894129626515297,0.03417229983634451
808,0.15196163300468765,0.031131267598500694
809,0.18733570758750948,0.04833677144786703
810,0.2101937659116712,0.03525740223999042
811,0.0238384881573442,0.0010501941303278394
812,0.005583448567093035,0.00846627992654734
813,0.004903137996749295,0.0
814,0.08060372282605335,0.008835081693928486
815,0.23818732680587765,0.02372112421159044
816,0.22284205185981776,0.022854882442162456
