cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
98,44.74375745080894,0.1631748319271945,0.0,0.0027862167706237,77.18424999999947,28.438250000000004,267.2468698123296,1420.470600585777,0.0,0.0,0.0
99,44.16103904257193,0.1786227094018455,0.0079962245645225,0.014697830451034,77.18874999999946,28.438250000000004,267.3596956356632,1002.8254668074184,0.0,0.0,0.0
100,45.00967072732654,0.1617914871852961,0.0056731247912443,0.0103703062506114,77.19324999999945,28.438250000000004,269.7699533157099,618.3644452264256,0.0,0.0,0.0
101,45.90492059327309,0.1530708599214006,0.0745554075415619,0.0059583193405461,77.19774999999944,28.438250000000004,273.4240032638363,384.24161927115625,0.0,0.0,0.0
102,46.69591362112049,0.1495019928022702,0.0761756467873027,0.0052086761107281,77.20224999999944,28.438250000000004,275.8313900336155,530.0576542047461,0.0,0.0,0.0
103,48.28951139635171,0.1483701689816242,0.0046531511806635,0.0059206583973177,77.20674999999943,28.438250000000004,278.1661204798945,895.8553266048907,0.0,0.0,0.0
104,49.76886189120072,0.137612345350786,0.0,0.0036595217000437,77.21124999999942,28.438250000000004,285.6063095120891,1032.8325984030494,0.0,0.0,0.0
105,48.09378741963754,0.135125468271634,0.0,0.0015941657012681,77.21574999999942,28.438250000000004,292.49152590050534,657.9089421930729,0.0,0.0,0.0
106,47.46418384709302,0.1370932814383805,0.0,0.0,77.22024999999941,28.438250000000004,294.8975091070202,423.7532346886212,0.0,0.0,0.0
107,46.2132206860353,0.155850151154878,0.0,0.0,77.2247499999994,28.438250000000004,298.9912094403581,516.1478656442591,0.0,0.0,0.0
108,45.99119107707389,0.1400278371889039,0.0,0.0,77.22924999999941,28.438250000000004,296.566984064474,858.583951756827,0.0,0.0,0.0
109,45.752842547864255,0.1453257829386899,0.0001777411543941,0.0,77.23374999999939,28.438250000000004,289.4763358134438,1263.610492368883,0.0,0.0,0.0
110,43.426246222833775,0.1432237294844833,0.0,0.0,77.2382499999994,28.438250000000004,286.00108298171625,1685.3920074408236,0.0,0.0,0.0
111,45.82771262547656,0.1283537438058837,0.0,0.0,77.24274999999938,28.438250000000004,288.1330398458493,2114.8993372637665,0.0,0.0,0.0
112,47.1105558328601,0.161822904066092,0.0,0.0147563202102394,77.13043623184875,28.44293764045589,257.831426174762,986.16504430686,0.0,0.0,0.7906672601438061
113,44.925519810516384,0.1951558984520325,0.0004298278759576,0.0271527212099354,77.13474999999956,28.44275,252.38538444231995,682.4812920375854,0.0,0.0,0.0
114,43.24473619625753,0.2066619171800302,0.0054418455005285,0.0156839979236742,77.13924999999956,28.44275,256.55072504535946,541.020037524174,0.0,0.0,0.0
115,44.38213364077093,0.1452446187244664,0.075518417648514,0.0302481776181137,77.14374999999954,28.44275,259.8477456566082,703.1680676993886,0.419202363196523,0.0,0.0
116,42.535706903833606,0.1890301521267567,0.0275702318984795,0.0135856861959184,77.1482499999995,28.44275,258.76948928511194,576.1331789674205,0.0355174907548799,0.0,0.0072246464515571
117,45.04190798606726,0.1763129641946939,0.0086236594236261,0.0011161073527176,77.15274999999953,28.44275,254.31561625339344,735.1495158737985,0.0,0.0,0.0
118,44.66459694866088,0.176841527107519,0.0,0.0047768308766285,77.15724999999952,28.44275,252.973172584548,1059.130721782666,0.0,0.0,0.0
119,44.63914903814699,0.1840927369832212,0.0,0.0,77.16174999999951,28.44275,256.1011828577056,1446.3023564304087,0.0,0.0,0.0
120,42.351847093714206,0.1988526529296048,0.0,0.0186900527539,77.1662499999995,28.44275,261.8633378798321,1857.5643618462004,0.0,0.0,0.0
121,42.60297853821272,0.1863246417825526,0.0068884194056437,0.0158820211088985,77.1707499999995,28.44275,261.2748719824434,2279.9177914661605,0.0,0.0,0.0
122,44.78910333590765,0.1690278805088464,0.0058597287958102,0.0087043886663906,77.1752499999995,28.44275,261.9734314125376,2416.153540628365,0.0,0.0,0.0
